x,y,z,color
-5.040558,-2.6790924,11.878784,('#00BFFF')
-5.0380554,-2.6784973,11.895386,('#00BFFF')
-5.035553,-2.6779022,11.911865,('#00BFFF')
-5.0329895,-2.677353,11.92688,('#00BFFF')
-5.0303955,-2.6768494,11.94043,('#00BFFF')
-5.029236,-2.6766968,11.9522705,('#00BFFF')
-5.029541,-2.6768951,11.96228,('#00BFFF')
-5.029846,-2.6770935,11.97229,('#00BFFF')
-5.031891,-2.677353,11.980347,('#00BFFF')
-5.0357056,-2.6776428,11.98645,('#00BFFF')
-5.0394897,-2.677948,11.992554,('#00BFFF')
-5.0447083,-2.6777039,11.999023,('#00BFFF')
-5.0513,-2.6768951,12.005737,('#00BFFF')
-5.057892,-2.6761017,12.012573,('#00BFFF')
-5.0644836,-2.675293,12.019409,('#00BFFF')
-5.072052,-2.6743927,12.027588,('#00BFFF')
-5.080536,-2.6734009,12.036987,('#00BFFF')
-5.088806,-2.6721954,12.0460205,('#00BFFF')
-5.0968018,-2.6707916,12.054565,('#00BFFF')
-5.1047974,-2.669403,12.062988,('#00BFFF')
-5.112793,-2.6679993,12.071533,('#00BFFF')
-5.119049,-2.6664429,12.081177,('#00BFFF')
-5.123535,-2.6647491,12.091797,('#00BFFF')
-5.126831,-2.6635437,12.104492,('#00BFFF')
-5.128937,-2.6628418,12.119263,('#00BFFF')
-5.1310425,-2.6621552,12.133911,('#00BFFF')
-5.1350403,-2.6618958,12.150269,('#00BFFF')
-5.14093,-2.662094,12.168091,('#00BFFF')
-5.1468506,-2.6622925,12.186035,('#00BFFF')
-5.1582947,-2.6627045,12.203613,('#00BFFF')
-5.175293,-2.6632996,12.220825,('#00BFFF')
-5.1922913,-2.6638947,12.238037,('#00BFFF')
-5.2092896,-2.664505,12.255249,('#00BFFF')
-5.2234497,-2.6640015,12.267944,('#00BFFF')
-5.234741,-2.6623993,12.276123,('#00BFFF')
-5.2460327,-2.660797,12.284302,('#00BFFF')
-5.2573547,-2.659195,12.29248,('#00BFFF')
-5.2655334,-2.6572418,12.300293,('#00BFFF')
-5.2706604,-2.654953,12.307739,('#00BFFF')
-5.273407,-2.6524963,12.31665,('#00BFFF')
-5.2738037,-2.6499023,12.3272705,('#00BFFF')
-5.2742004,-2.647293,12.337891,('#00BFFF')
-5.2742004,-2.6445923,12.349243,('#00BFFF')
-5.2738037,-2.6418,12.361206,('#00BFFF')
-5.273407,-2.6389923,12.373169,('#00BFFF')
-5.2730103,-2.6362,12.385132,('#00BFFF')
-5.273651,-2.6336517,12.397461,('#00BFFF')
-5.27536,-2.6313477,12.410034,('#00BFFF')
-5.2770386,-2.6290436,12.4227295,('#00BFFF')
-5.2796936,-2.626892,12.435913,('#00BFFF')
-5.2832947,-2.6248932,12.449829,('#00BFFF')
-5.2868958,-2.6228943,12.463745,('#00BFFF')
-5.289734,-2.6209564,12.478027,('#00BFFF')
-5.2918396,-2.619049,12.492554,('#00BFFF')
-5.2939453,-2.617157,12.507202,('#00BFFF')
-5.296295,-2.6150513,12.520752,('#00BFFF')
-5.298889,-2.6127472,12.533203,('#00BFFF')
-5.301483,-2.610443,12.545776,('#00BFFF')
-5.3041077,-2.6081543,12.558228,('#00BFFF')
-5.3063965,-2.6057434,12.570801,('#00BFFF')
-5.3084106,-2.6032562,12.583496,('#00BFFF')
-5.3103943,-2.6007538,12.596191,('#00BFFF')
-5.311981,-2.5980988,12.608643,('#00BFFF')
-5.313202,-2.5953064,12.620605,('#00BFFF')
-5.314392,-2.5924988,12.632568,('#00BFFF')
-5.3162537,-2.5897064,12.644409,('#00BFFF')
-5.318756,-2.5868988,12.656128,('#00BFFF')
-5.3212585,-2.5841064,12.667847,('#00BFFF')
-5.323883,-2.5813446,12.67981,('#00BFFF')
-5.3266907,-2.5786438,12.692139,('#00BFFF')
-5.3294983,-2.575943,12.704468,('#00BFFF')
-5.333008,-2.5731506,12.717163,('#00BFFF')
-5.3371887,-2.5702515,12.730225,('#00BFFF')
-5.3414,-2.5673523,12.743286,('#00BFFF')
-5.345581,-2.5644531,12.75647,('#00BFFF')
-5.3494873,-2.5614471,12.769043,('#00BFFF')
-5.3530884,-2.5583496,12.781006,('#00BFFF')
-5.356903,-2.5551453,12.792847,('#00BFFF')
-5.360901,-2.5518494,12.804565,('#00BFFF')
-5.3648987,-2.5485535,12.816284,('#00BFFF')
-5.3688965,-2.5452423,12.827881,('#00BFFF')
-5.373352,-2.5419922,12.839966,('#00BFFF')
-5.378235,-2.538803,12.852173,('#00BFFF')
-5.383148,-2.5357513,12.864868,('#00BFFF')
-5.3880615,-2.5328522,12.877686,('#00BFFF')
-5.3929443,-2.529953,12.890625,('#00BFFF')
-5.3981323,-2.5270996,12.903442,('#00BFFF')
-5.403656,-2.5243073,12.916138,('#00BFFF')
-5.409149,-2.5214996,12.928833,('#00BFFF')
-5.4151917,-2.5188446,12.941528,('#00BFFF')
-5.4217834,-2.5163574,12.954224,('#00BFFF')
-5.428406,-2.513855,12.966919,('#00BFFF')
-5.436035,-2.511551,12.979492,('#00BFFF')
-5.4447327,-2.5094452,12.992065,('#00BFFF')
-5.4534607,-2.5073547,13.004517,('#00BFFF')
-5.4618835,-2.5056,13.016602,('#00BFFF')
-5.470093,-2.5041962,13.02832,('#00BFFF')
-5.478302,-2.5027924,13.040039,('#00BFFF')
-5.486511,-2.5014038,13.051758,('#00BFFF')
-5.4932556,-2.5002441,13.061768,('#00BFFF')
-5.498535,-2.4993439,13.070068,('#00BFFF')
-5.5036926,-2.498993,13.075439,('#00BFFF')
-5.5086975,-2.4992065,13.078125,('#00BFFF')
-5.5137024,-2.499405,13.080688,('#00BFFF')
-5.5184326,-2.501648,13.085693,('#00BFFF')
-5.522949,-2.505951,13.093262,('#00BFFF')
-5.5274353,-2.510254,13.100708,('#00BFFF')
-5.5286865,-2.5133972,13.114502,('#00BFFF')
-5.526703,-2.515396,13.1345215,('#00BFFF')
-5.5246887,-2.517395,13.154541,('#00BFFF')
-5.522705,-2.519394,13.174438,('#00BFFF')
-5.5237427,-2.5213928,13.194458,('#00BFFF')
-5.527832,-2.523407,13.214478,('#00BFFF')
-5.530304,-2.5244446,13.233887,('#00BFFF')
-5.5310974,-2.5245514,13.252686,('#00BFFF')
-5.5292053,-2.523758,13.271118,('#00BFFF')
-5.524597,-2.522049,13.289185,('#00BFFF')
-5.520233,-2.5209045,13.303711,('#00BFFF')
-5.516144,-2.5202942,13.314453,('#00BFFF')
-5.5120544,-2.519699,13.325317,('#00BFFF')
-5.50885,-2.520752,13.333374,('#00BFFF')
-5.5065613,-2.5234528,13.338989,('#00BFFF')
-5.5070496,-2.527893,13.343506,('#00BFFF')
-5.5103455,-2.5341034,13.347046,('#00BFFF')
-5.5136414,-2.5402985,13.350708,('#00BFFF')
-5.5169373,-2.5464935,13.354248,('#00BFFF')
-5.523712,-2.552948,13.360107,('#00BFFF')
-5.533905,-2.5596466,13.368042,('#00BFFF')
-5.544098,-2.5663452,13.376099,('#00BFFF')
-5.555908,-2.5722504,13.387695,('#00BFFF')
-5.5693054,-2.5773468,13.40271,('#00BFFF')
-5.5827026,-2.5824585,13.417847,('#00BFFF')
-5.595001,-2.586258,13.431274,('#00BFFF')
-5.606201,-2.588745,13.443237,('#00BFFF')
-5.617401,-2.5912476,13.455078,('#00BFFF')
-5.627655,-2.5924072,13.464966,('#00BFFF')
-5.636963,-2.5921936,13.472778,('#00BFFF')
-5.64624,-2.5919952,13.480591,('#00BFFF')
-5.6551514,-2.5912018,13.488647,('#00BFFF')
-5.6636353,-2.589798,13.496948,('#00BFFF')
-5.6721497,-2.5883942,13.505249,('#00BFFF')
-5.680298,-2.5869446,13.5147705,('#00BFFF')
-5.6881104,-2.5854492,13.525391,('#00BFFF')
-5.6958923,-2.5839539,13.536133,('#00BFFF')
-5.703705,-2.5824585,13.546875,('#00BFFF')
-5.711151,-2.5813446,13.5563965,('#00BFFF')
-5.7182617,-2.580658,13.564941,('#00BFFF')
-5.7229004,-2.5801086,13.576782,('#00BFFF')
-5.7250977,-2.5796967,13.592163,('#00BFFF')
-5.727295,-2.5793,13.607422,('#00BFFF')
-5.7303467,-2.5789032,13.622192,('#00BFFF')
-5.734253,-2.5785065,13.636475,('#00BFFF')
-5.738159,-2.5780945,13.650879,('#00BFFF')
-5.7420654,-2.5776978,13.665161,('#00BFFF')
-5.7459106,-2.577301,13.678223,('#00BFFF')
-5.7486877,-2.5769043,13.69104,('#00BFFF')
-5.7504883,-2.5765076,13.704712,('#00BFFF')
-5.752289,-2.5760956,13.718262,('#00BFFF')
-5.7540894,-2.5756989,13.731934,('#00BFFF')
-5.7561646,-2.575348,13.744995,('#00BFFF')
-5.7584534,-2.575058,13.757568,('#00BFFF')
-5.760742,-2.5747528,13.770142,('#00BFFF')
-5.7630615,-2.5744476,13.782349,('#00BFFF')
-5.7653503,-2.5741577,13.794067,('#00BFFF')
-5.767639,-2.5738525,13.805786,('#00BFFF')
-5.770508,-2.5738068,13.817627,('#00BFFF')
-5.7738953,-2.5740051,13.829712,('#00BFFF')
-5.777313,-2.5742035,13.841797,('#00BFFF')
-5.7808533,-2.5744476,13.853638,('#00BFFF')
-5.784546,-2.5747528,13.865234,('#00BFFF')
-5.7882385,-2.575058,13.876831,('#00BFFF')
-5.7919617,-2.575348,13.888428,('#00BFFF')
-5.795288,-2.575348,13.899658,('#00BFFF')
-5.7983093,-2.575058,13.910522,('#00BFFF')
-5.80249,-2.574646,13.921631,('#00BFFF')
-5.807892,-2.5741577,13.933105,('#00BFFF')
-5.8132935,-2.5736542,13.94458,('#00BFFF')
-5.8182983,-2.572754,13.955933,('#00BFFF')
-5.8229065,-2.571457,13.967041,('#00BFFF')
-5.827484,-2.5701447,13.978149,('#00BFFF')
-5.8320923,-2.5688477,13.989258,('#00BFFF')
-5.836212,-2.5672455,14,('#00BFFF')
-5.839813,-2.5653534,14.010376,('#00BFFF')
-5.843994,-2.563507,14.02063,('#00BFFF')
-5.8487854,-2.5617065,14.030884,('#00BFFF')
-5.853607,-2.559906,14.041138,('#00BFFF')
-5.8589478,-2.5585022,14.052002,('#00BFFF')
-5.8648376,-2.557495,14.063599,('#00BFFF')
-5.870758,-2.5565033,14.075195,('#00BFFF')
-5.87735,-2.5558472,14.087524,('#00BFFF')
-5.8846436,-2.5555573,14.10083,('#00BFFF')
-5.8919373,-2.555252,14.114014,('#00BFFF')
-5.8982544,-2.5548553,14.126709,('#00BFFF')
-5.903534,-2.5543518,14.138916,('#00BFFF')
-5.908844,-2.5538483,14.151123,('#00BFFF')
-5.91391,-2.553299,14.162842,('#00BFFF')
-5.918701,-2.5527039,14.17395,('#00BFFF')
-5.9234924,-2.5520935,14.185181,('#00BFFF')
-5.9283447,-2.5514526,14.196045,('#00BFFF')
-5.933258,-2.5507507,14.206543,('#00BFFF')
-5.938141,-2.5500488,14.217041,('#00BFFF')
-5.94281,-2.5492554,14.226929,('#00BFFF')
-5.9472046,-2.548355,14.236206,('#00BFFF')
-5.951782,-2.5475006,14.245605,('#00BFFF')
-5.956604,-2.5467072,14.255127,('#00BFFF')
-5.9613953,-2.5458984,14.264648,('#00BFFF')
-5.9661865,-2.545105,14.27417,('#00BFFF')
-5.970703,-2.5444489,14.28418,('#00BFFF')
-5.974884,-2.5439453,14.294678,('#00BFFF')
-5.9790955,-2.543457,14.305176,('#00BFFF')
-5.983856,-2.5431976,14.315308,('#00BFFF')
-5.9891357,-2.5431976,14.325195,('#00BFFF')
-5.994446,-2.5431976,14.335083,('#00BFFF')
-6.001251,-2.5433502,14.345581,('#00BFFF')
-6.009552,-2.5436554,14.356445,('#00BFFF')
-6.017853,-2.5439453,14.36731,('#00BFFF')
-6.0261536,-2.5441437,14.378418,('#00BFFF')
-6.0344543,-2.5442505,14.389526,('#00BFFF')
-6.042206,-2.5441437,14.4001465,('#00BFFF')
-6.049408,-2.5438538,14.410034,('#00BFFF')
-6.05661,-2.5435486,14.419922,('#00BFFF')
-6.063446,-2.5432587,14.429565,('#00BFFF')
-6.0699463,-2.5429535,14.438965,('#00BFFF')
-6.0770874,-2.5428467,14.448853,('#00BFFF')
-6.0849,-2.5429535,14.4592285,('#00BFFF')
-6.092285,-2.5431519,14.469727,('#00BFFF')
-6.099304,-2.543457,14.480347,('#00BFFF')
-6.1062927,-2.543747,14.490967,('#00BFFF')
-6.1129456,-2.5439453,14.501587,('#00BFFF')
-6.119232,-2.5440521,14.512207,('#00BFFF')
-6.1255493,-2.5441437,14.522827,('#00BFFF')
-6.131836,-2.5442505,14.533325,('#00BFFF')
-6.1381836,-2.5442963,14.543579,('#00BFFF')
-6.1445923,-2.5442963,14.553589,('#00BFFF')
-6.1510925,-2.5442505,14.563477,('#00BFFF')
-6.1576843,-2.5441437,14.573608,('#00BFFF')
-6.1643066,-2.5440521,14.58374,('#00BFFF')
-6.1708984,-2.5439453,14.593872,('#00BFFF')
-6.177185,-2.543808,14.60376,('#00BFFF')
-6.183197,-2.5435944,14.613525,('#00BFFF')
-6.1889343,-2.5433044,14.623535,('#00BFFF')
-6.194458,-2.5429077,14.633423,('#00BFFF')
-6.199951,-2.5424957,14.643433,('#00BFFF')
-6.2054443,-2.542099,14.653442,('#00BFFF')
-6.2109985,-2.5416565,14.663208,('#00BFFF')
-6.2165833,-2.541153,14.6727295,('#00BFFF')
-6.2221985,-2.5406494,14.682251,('#00BFFF')
-6.227997,-2.540207,14.691772,('#00BFFF')
-6.234009,-2.539795,14.701172,('#00BFFF')
-6.23999,-2.5393982,14.710693,('#00BFFF')
-6.2464294,-2.5390472,14.720581,('#00BFFF')
-6.253357,-2.5387573,14.730591,('#00BFFF')
-6.260254,-2.5384521,14.740723,('#00BFFF')
-6.2669373,-2.5379944,14.750977,('#00BFFF')
-6.2734375,-2.5373993,14.76123,('#00BFFF')
-6.2799377,-2.5368042,14.771484,('#00BFFF')
-6.286255,-2.5359497,14.78186,('#00BFFF')
-6.2923584,-2.534851,14.792236,('#00BFFF')
-6.2984314,-2.5337524,14.802734,('#00BFFF')
-6.3043823,-2.5324554,14.812744,('#00BFFF')
-6.3101807,-2.5309448,14.822632,('#00BFFF')
-6.315979,-2.5294495,14.832397,('#00BFFF')
-6.3224487,-2.5281982,14.842529,('#00BFFF')
-6.329529,-2.5272064,14.853149,('#00BFFF')
-6.3366394,-2.5261993,14.86377,('#00BFFF')
-6.3441467,-2.5254517,14.875,('#00BFFF')
-6.352051,-2.5249481,14.886719,('#00BFFF')
-6.3596497,-2.5245056,14.898804,('#00BFFF')
-6.3669434,-2.5240936,14.911011,('#00BFFF')
-6.374237,-2.523697,14.923218,('#00BFFF')
-6.3811035,-2.5231018,14.934814,('#00BFFF')
-6.3874817,-2.5223083,14.945801,('#00BFFF')
-6.3938904,-2.5214996,14.956787,('#00BFFF')
-6.399658,-2.5205536,14.966797,('#00BFFF')
-6.4047546,-2.519455,14.975952,('#00BFFF')
-6.409851,-2.5183563,14.984985,('#00BFFF')
-6.4155273,-2.517456,14.994263,('#00BFFF')
-6.4218445,-2.5167542,15.00354,('#00BFFF')
-6.428131,-2.5160522,15.012817,('#00BFFF')
-6.43515,-2.5155487,15.022827,('#00BFFF')
-6.442444,-2.5152435,15.033813,('#00BFFF')
-6.449341,-2.5149536,15.0448,('#00BFFF')
-6.456238,-2.5146484,15.055786,('#00BFFF')
-6.462555,-2.514206,15.066406,('#00BFFF')
-6.468231,-2.5135956,15.076538,('#00BFFF')
-6.473938,-2.5130005,15.086792,('#00BFFF')
-6.4795837,-2.5124054,15.096924,('#00BFFF')
-6.485199,-2.511795,15.107056,('#00BFFF')
-6.491028,-2.5112457,15.117432,('#00BFFF')
-6.4971313,-2.5107574,15.128296,('#00BFFF')
-6.503235,-2.510254,15.139038,('#00BFFF')
-6.509247,-2.5097046,15.149536,('#00BFFF')
-6.5151367,-2.5090942,15.159668,('#00BFFF')
-6.521057,-2.5084991,15.169678,('#00BFFF')
-6.5270386,-2.5077972,15.17981,('#00BFFF')
-6.533142,-2.5070038,15.189941,('#00BFFF')
-6.5392456,-2.506195,15.200073,('#00BFFF')
-6.545746,-2.5054016,15.210449,('#00BFFF')
-6.552185,-2.5046082,15.221313,('#00BFFF')
-6.558197,-2.5037994,15.232056,('#00BFFF')
-6.563843,-2.5028534,15.242554,('#00BFFF')
-6.569153,-2.5017548,15.252808,('#00BFFF')
-6.5744934,-2.5005493,15.262695,('#00BFFF')
-6.579895,-2.4992523,15.272461,('#00BFFF')
-6.5852966,-2.4979553,15.2821045,('#00BFFF')
-6.5914917,-2.4967957,15.291992,('#00BFFF')
-6.59848,-2.4958038,15.302124,('#00BFFF')
-6.6054993,-2.4947968,15.312256,('#00BFFF')
-6.6125793,-2.494156,15.32251,('#00BFFF')
-6.6197815,-2.4938507,15.332886,('#00BFFF')
-6.627655,-2.4935455,15.343872,('#00BFFF')
-6.636139,-2.4932556,15.355347,('#00BFFF')
-6.6446533,-2.4929504,15.366821,('#00BFFF')
-6.652191,-2.4923553,15.377563,('#00BFFF')
-6.658783,-2.491455,15.387451,('#00BFFF')
-6.664795,-2.490448,15.397095,('#00BFFF')
-6.6701965,-2.4893494,15.406494,('#00BFFF')
-6.675598,-2.4882507,15.415894,('#00BFFF')
-6.6809998,-2.487152,15.425293,('#00BFFF')
-6.6866455,-2.4862518,15.434937,('#00BFFF')
-6.6925354,-2.48555,15.444946,('#00BFFF')
-6.6990356,-2.4851532,15.455444,('#00BFFF')
-6.7061462,-2.4850464,15.466187,('#00BFFF')
-6.713257,-2.4849548,15.476929,('#00BFFF')
-6.720459,-2.4849548,15.487915,('#00BFFF')
-6.7277527,-2.4850464,15.499023,('#00BFFF')
-6.7350464,-2.4851532,15.510132,('#00BFFF')
-6.7413025,-2.4851532,15.52063,('#00BFFF')
-6.7464905,-2.4850464,15.530518,('#00BFFF')
-6.751709,-2.4849548,15.540405,('#00BFFF')
-6.7568054,-2.4847565,15.550293,('#00BFFF')
-6.76178,-2.4844513,15.560059,('#00BFFF')
-6.7669373,-2.4842072,15.569946,('#00BFFF')
-6.7722473,-2.4840088,15.579956,('#00BFFF')
-6.7775574,-2.4837952,15.589966,('#00BFFF')
-6.7829895,-2.4837036,15.600342,('#00BFFF')
-6.7886047,-2.4837036,15.611206,('#00BFFF')
-6.7941895,-2.4837036,15.621948,('#00BFFF')
-6.8002014,-2.4835968,15.63269,('#00BFFF')
-6.8065796,-2.4833984,15.643311,('#00BFFF')
-6.812744,-2.4828033,15.65332,('#00BFFF')
-6.818634,-2.4817963,15.662842,('#00BFFF')
-6.8253784,-2.480545,15.672485,('#00BFFF')
-6.833008,-2.4790497,15.682495,('#00BFFF')
-6.8406067,-2.4775543,15.692383,('#00BFFF')
-6.8485413,-2.475998,15.702026,('#00BFFF')
-6.856842,-2.4743958,15.711548,('#00BFFF')
-6.865143,-2.4728088,15.721069,('#00BFFF')
-6.872589,-2.4714966,15.730103,('#00BFFF')
-6.879181,-2.4705048,15.738892,('#00BFFF')
-6.88678,-2.470108,15.747681,('#00BFFF')
-6.8953857,-2.4703064,15.756714,('#00BFFF')
-6.901001,-2.4716492,15.76709,('#00BFFF')
-6.903595,-2.4741516,15.778931,('#00BFFF')
-6.906189,-2.476654,15.790649,('#00BFFF')
-6.9141846,-2.4791565,15.802734,('#00BFFF')
-6.927582,-2.481659,15.814941,('#00BFFF')
-6.940979,-2.484146,15.827026,('#00BFFF')
-6.9541016,-2.4848022,15.838989,('#00BFFF')
-6.9668884,-2.4835968,15.850464,('#00BFFF')
-6.976837,-2.4821472,15.859131,('#00BFFF')
-6.9839478,-2.4804535,15.86499,('#00BFFF')
-6.990509,-2.4788513,15.871826,('#00BFFF')
-6.9964905,-2.477356,15.879517,('#00BFFF')
-7.0025024,-2.4758453,15.887207,('#00BFFF')
-7.006836,-2.47406,15.898071,('#00BFFF')
-7.009552,-2.4719543,15.911987,('#00BFFF')
-7.0122375,-2.4698486,15.925781,('#00BFFF')
-7.011688,-2.4674988,15.940063,('#00BFFF')
-7.007904,-2.4649048,15.954712,('#00BFFF')
-7.0040894,-2.4622955,15.969238,('#00BFFF')
-7.003601,-2.4633484,15.97998,('#00BFFF')
-7.0064087,-2.468048,15.986938,('#00BFFF')
-7.012909,-2.4714966,15.991699,('#00BFFF')
-7.023102,-2.473709,15.994385,('#00BFFF')
-7.0332947,-2.4759064,15.997192,('#00BFFF')
-7.043396,-2.4779968,16.003296,('#00BFFF')
-7.053406,-2.4799957,16.012695,('#00BFFF')
-7.063385,-2.48201,16.022217,('#00BFFF')
-7.0783997,-2.4841003,16.03418,('#00BFFF')
-7.0983887,-2.4862976,16.048584,('#00BFFF')
-7.1161804,-2.4878998,16.062134,('#00BFFF')
-7.1318054,-2.4889069,16.07483,('#00BFFF')
-7.143158,-2.489151,16.082031,('#00BFFF')
-7.150238,-2.4886475,16.083862,('#00BFFF')
-7.1573486,-2.4881592,16.085693,('#00BFFF')
-7.164459,-2.4876556,16.087524,('#00BFFF')
-7.17041,-2.488205,16.088013,('#00BFFF')
-7.1752014,-2.4898071,16.08728,('#00BFFF')
-7.1782837,-2.4931488,16.092407,('#00BFFF')
-7.1796875,-2.4982452,16.103394,('#00BFFF')
-7.1810913,-2.503357,16.114258,('#00BFFF')
-7.1832886,-2.506195,16.129639,('#00BFFF')
-7.18631,-2.5068054,16.149658,('#00BFFF')
-7.1893005,-2.5074005,16.169678,('#00BFFF')
-7.192993,-2.5083008,16.187866,('#00BFFF')
-7.1973877,-2.5095062,16.204102,('#00BFFF')
-7.199005,-2.5098572,16.222168,('#00BFFF')
-7.1977844,-2.5093536,16.241943,('#00BFFF')
-7.196594,-2.50885,16.26184,('#00BFFF')
-7.196289,-2.5086517,16.280518,('#00BFFF')
-7.1968994,-2.5087585,16.298218,('#00BFFF')
-7.196686,-2.5091553,16.31311,('#00BFFF')
-7.1956787,-2.5098572,16.325073,('#00BFFF')
-7.194702,-2.510559,16.337036,('#00BFFF')
-7.193695,-2.5112457,16.349121,('#00BFFF')
-7.193207,-2.5130463,16.358276,('#00BFFF')
-7.193207,-2.5159454,16.364746,('#00BFFF')
-7.1950073,-2.5189514,16.369995,('#00BFFF')
-7.1986084,-2.522049,16.374146,('#00BFFF')
-7.202179,-2.5251465,16.378418,('#00BFFF')
-7.2066956,-2.5285034,16.382446,('#00BFFF')
-7.212097,-2.5321045,16.386475,('#00BFFF')
-7.2191467,-2.5356445,16.39209,('#00BFFF')
-7.227844,-2.539154,16.399414,('#00BFFF')
-7.2365417,-2.5426483,16.406738,('#00BFFF')
-7.2461853,-2.5459442,16.416992,('#00BFFF')
-7.2568054,-2.549057,16.430298,('#00BFFF')
-7.267395,-2.5521545,16.443604,('#00BFFF')
-7.2796936,-2.5549011,16.45874,('#00BFFF')
-7.293701,-2.5572968,16.47583,('#00BFFF')
-7.306793,-2.5589447,16.492188,('#00BFFF')
-7.3190002,-2.559845,16.507935,('#00BFFF')
-7.33136,-2.560196,16.523193,('#00BFFF')
-7.3438416,-2.5599976,16.537842,('#00BFFF')
-7.355835,-2.5593567,16.549438,('#00BFFF')
-7.36734,-2.558258,16.557983,('#00BFFF')
-7.378845,-2.5571442,16.566528,('#00BFFF')
-7.3885803,-2.5558014,16.573364,('#00BFFF')
-7.3966064,-2.5541992,16.57837,('#00BFFF')
-7.4031982,-2.5536041,16.582642,('#00BFFF')
-7.408386,-2.5540009,16.586182,('#00BFFF')
-7.4125977,-2.556244,16.59082,('#00BFFF')
-7.415802,-2.5603485,16.59668,('#00BFFF')
-7.4190063,-2.5644531,16.602661,('#00BFFF')
-7.4216003,-2.5702515,16.609741,('#00BFFF')
-7.423584,-2.5777588,16.618042,('#00BFFF')
-7.4244385,-2.5843506,16.632202,('#00BFFF')
-7.4241333,-2.5900574,16.652222,('#00BFFF')
-7.423828,-2.595749,16.672241,('#00BFFF')
-7.424591,-2.6002502,16.692139,('#00BFFF')
-7.4263916,-2.6035461,16.712158,('#00BFFF')
-7.4278564,-2.6065521,16.732056,('#00BFFF')
-7.428955,-2.609253,16.751709,('#00BFFF')
-7.4288025,-2.6110992,16.771484,('#00BFFF')
-7.4273987,-2.6121063,16.791138,('#00BFFF')
-7.4256287,-2.6131592,16.807983,('#00BFFF')
-7.4235535,-2.6142578,16.822021,('#00BFFF')
-7.420746,-2.6152954,16.834106,('#00BFFF')
-7.4172363,-2.6163025,16.844238,('#00BFFF')
-7.4137573,-2.6172943,16.854492,('#00BFFF')
-7.4118347,-2.6193085,16.862915,('#00BFFF')
-7.4115295,-2.6222992,16.869507,('#00BFFF')
-7.412445,-2.625351,16.874878,('#00BFFF')
-7.414551,-2.6284485,16.878906,('#00BFFF')
-7.4166565,-2.631546,16.883057,('#00BFFF')
-7.419586,-2.6351013,16.887695,('#00BFFF')
-7.425995,-2.6393585,16.894043,('#00BFFF')
-7.4349976,-2.6438446,16.90149,('#00BFFF')
-7.4440002,-2.648346,16.908936,('#00BFFF')
-7.453705,-2.6523438,16.919312,('#00BFFF')
-7.464081,-2.6558533,16.932861,('#00BFFF')
-7.473938,-2.6589508,16.94629,('#00BFFF')
-7.483246,-2.6616516,16.959839,('#00BFFF')
-7.493347,-2.6636505,16.972778,('#00BFFF')
-7.504242,-2.6649475,16.984985,('#00BFFF')
-7.5164795,-2.665802,16.998657,('#00BFFF')
-7.5300903,-2.6661987,17.013672,('#00BFFF')
-7.543152,-2.6662445,17.028442,('#00BFFF')
-7.5556335,-2.6659546,17.042969,('#00BFFF')
-7.5681458,-2.6656494,17.057495,('#00BFFF')
-7.579193,-2.6649475,17.070068,('#00BFFF')
-7.588806,-2.6638489,17.080933,('#00BFFF')
-7.5983887,-2.6627502,17.091675,('#00BFFF')
-7.607239,-2.6613464,17.099243,('#00BFFF')
-7.6153564,-2.6596527,17.103516,('#00BFFF')
-7.6234436,-2.657959,17.107788,('#00BFFF')
-7.6296997,-2.6571503,17.111694,('#00BFFF')
-7.634094,-2.657257,17.11499,('#00BFFF')
-7.637329,-2.6589966,17.121338,('#00BFFF')
-7.639435,-2.6623993,17.130981,('#00BFFF')
-7.6415405,-2.665802,17.140625,('#00BFFF')
-7.6448364,-2.6702576,17.151245,('#00BFFF')
-7.6474304,-2.6748047,17.167236,('#00BFFF')
-7.6481323,-2.6784058,17.187134,('#00BFFF')
-7.648834,-2.6820068,17.207153,('#00BFFF')
-7.6510315,-2.6853485,17.226562,('#00BFFF')
-7.6547546,-2.688446,17.245361,('#00BFFF')
-7.6584473,-2.6915588,17.26416,('#00BFFF')
-7.6589355,-2.6931,17.28357,('#00BFFF')
-7.65625,-2.6931,17.303589,('#00BFFF')
-7.6539307,-2.6931458,17.321045,('#00BFFF')
-7.6520386,-2.6932526,17.335938,('#00BFFF')
-7.6501465,-2.693344,17.35083,('#00BFFF')
-7.647705,-2.6931458,17.362915,('#00BFFF')
-7.644684,-2.6926575,17.372192,('#00BFFF')
-7.641693,-2.692154,17.381592,('#00BFFF')
-7.63974,-2.6925507,17.388306,('#00BFFF')
-7.638855,-2.6938477,17.392578,('#00BFFF')
-7.639679,-2.6958466,17.396362,('#00BFFF')
-7.6423035,-2.6985474,17.399414,('#00BFFF')
-7.6448975,-2.7012482,17.402588,('#00BFFF')
-7.6479797,-2.7052002,17.407349,('#00BFFF')
-7.651581,-2.7104034,17.413818,('#00BFFF')
-7.6591797,-2.7153473,17.421997,('#00BFFF')
-7.670807,-2.720047,17.431763,('#00BFFF')
-7.6824036,-2.7247467,17.441528,('#00BFFF')
-7.6942444,-2.7291565,17.45459,('#00BFFF')
-7.7063293,-2.7332458,17.470947,('#00BFFF')
-7.718292,-2.7368011,17.486572,('#00BFFF')
-7.7301025,-2.7398071,17.501465,('#00BFFF')
-7.742279,-2.7420044,17.515747,('#00BFFF')
